Date,Open_IONQ,High_IONQ,Low_IONQ,Close_IONQ,"Osc(5,15)_IONQ",Sig(9)_IONQ,Diff_IONQ,Volume_IONQ,UBB(2) - Upper Band_IONQ,BollMA (20) - Moving Average_IONQ,LBB(2) - Lower Band_IONQ,BollW - Bandwith_IONQ,%B_IONQ,RSI - Relative Strength Index_IONQ,Ichimoku - Conversion Line_IONQ,Ichimoku - Base(26)_IONQ,Ichimoku - Lag Line(26)_IONQ,Ichimoku  - Leading Span 1(26)_IONQ,Ichimoku  - Leading Span 2_IONQ,Stochastics - %DS(5)_IONQ,Stochastics - %DSS(3)_IONQ,Williams%R - WLPR(14)_IONQ,Directional Movement Index +DMI_IONQ,Directional Movement Index -DMI_IONQ,Directional Movement Index - ADX_IONQ,"Moving Average - MACD(12,26)_IONQ",Moving Average Signal Line - Sig(9)_IONQ,Moving Average Diff_IONQ,Average True Range - ATR(5)_IONQ,Rate of Change - ROC (1) on_IONQ,Open_VIX_INDEX,High_VIX_INDEX,Low_VIX_INDEX,Close_VIX_INDEX,SMAVG (50)_VIX_INDEX,SMAVG (100)_VIX_INDEX,SMAVG (200)_VIX_INDEX,Open_SPX,High_SPX,Low_SPX,Close_SPX,SMAVG (50)_SPX,SMAVG (100)_SPX,SMAVG (200)_SPX,Volume_SPX,SMAVG (15)_SPX
8/29/2023,15.14,16.6,14.951,16.5,0.6687,-0.6746,1.3433,13.203M,18.1502,15.3185,12.4868,36.9705,0.7086,56.6705,14.395,16.165,14.77,13.7102,11.15,34.0417,29.0511,-22.341,26.6011,16.1619,22.0255,2.27,0.5186,0.1198,0.0982,0.0217,15.08,15.3,14.34,14.45,14.76,15.69,18.28,4432.75,4500.14,4431.68,4497.63,4461.48,4321.19,4151.88,543.842M,546.541M
8/28/2023,14.86,15.43,14.32,15.27,0.4307,-0.9261,1.3567,8.17M,18.9145,15.4865,12.0585,44.271,0.4684,51.636,14.305,16.165,13.92,13.7102,11.15,28.8552,24.1973,-44.5035,22.9436,17.4948,21.842,1.9937,0.4914,-0.0049,0.0927,-0.0976,16.24,16.28,15,15.08,14.75,15.74,18.33,4426.03,4439.56,4414.98,4433.31,4459.71,4317.12,4148.14,449.237M,548.119M
8/25/2023,14.66,15.34,14.19,14.67,0.24,-1.1519,1.3919,10.051M,19.4824,15.6855,11.8886,48.4126,0.3663,48.9492,14.4849,16.165,14.81,13.7102,11.15,24.2566,19.9313,-55.3145,23.7499,18.4456,22.4856,1.8661,0.4602,-0.0388,0.1171,-0.156,17.21,17.36,15.45,15.68,14.73,15.77,18.37,4389.38,4418.46,4356.29,4405.71,4459.56,4313.79,4145.11,561.106M,554.129M
8/24/2023,16.38,16.42,14.18,14.62,-0.1913,-1.359,1.1677,11.747M,19.7358,15.8485,11.9612,49.0561,0.342,48.7288,14.4849,16.165,14.88,13.59,11,19.4801,16.6153,-56.2154,25.0602,19.4633,23.2483,1.8749,0.4662,-0.0204,0.1561,-0.1766,15.57,17.32,15.48,17.2,14.69,15.8,18.42,4455.16,4458.3,4375.55,4376.31,4458.9,4310.98,4142.12,628.411M,559.046M
8/23/2023,14.79,16.27,14.64,16.1,-0.758,-1.4991,0.7411,10.681M,19.7439,15.894,12.0441,48.4442,0.5268,55.2898,14.965,16.165,15.39,13.59,10.84,16.0571,15.1456,-39.0966,27.838,19.3444,24.0697,2.2778,0.3504,0.0084,0.2003,-0.1918,16.64,17.1,15.91,15.98,14.63,15.82,18.45,4396.44,4443.18,4396.44,4436.01,4458.76,4308.31,4139.09,571.896M,558.846M
8/22/2023,14.9,15.07,14.17,14.92,-1.3887,-1.5293,0.1407,9.454M,19.7495,15.8985,12.0475,48.4452,0.373,50.3395,14.965,16.165,14.24,13.305,10.57,14.3087,15.2646,-60.0293,24.1314,20.9105,24.5365,2.0043,0.3329,-0.1056,0.2482,-0.3538,16.96,17.58,16.61,16.97,14.59,15.85,18.48,4415.33,4418.59,4382.77,4387.55,4456.81,4304.46,4135.51,496.401M,567.004M
8/21/2023,13.72,14.4801,13.355,14.42,-1.59,-1.4038,-0.1862,9.703M,19.7515,15.9135,12.0755,48.2355,0.3054,48.0776,14.965,16.165,13.1,13.06,10.325,15.0711,16.8735,-69.3681,22.3378,21.8161,25.8738,1.8981,0.3042,-0.1294,0.3367,-0.4661,18.03,18.11,16.88,17.13,14.54,15.87,18.51,4380.28,4407.55,4360.3,4399.77,4455.04,4300.86,4132.37,540.501M,572.889M
8/18/2023,12.37,13.6584,12.19,13.42,-1.82,-1.1781,-0.6419,11.929M,19.7523,15.912,12.0717,48.2697,0.1755,43.2796,14.965,16.165,13.41,13.06,10.325,16.4141,19.2709,-84.5283,19.6543,22.971,27.7732,1.6557,0.2896,-0.107,0.4532,-0.5602,17.8,18.88,17.14,17.3,14.5,15.88,18.56,4344.88,4381.82,4335.31,4369.71,4452.92,4296.58,4129.65,652.429M,591.752M
8/17/2023,14.02,14.02,13,13.01,-1.6627,-0.8291,-0.8336,11.812M,19.6958,15.962,12.2282,46.7838,0.1047,41.2114,15.37,16.57,13.28,12.915,10.18,19.1354,22.9476,-99.8599,21.0016,20.7643,29.3111,1.563,0.2913,0.025,0.5932,-0.5682,16.96,18.13,16.4,17.89,14.43,15.9,18.6,4416.32,4421.17,4364.83,4370.36,4450.88,4292.65,4127.16,586.046M,591.406M
8/16/2023,15.18,15.5,13.61,13.69,-1.5947,-0.411,-1.1837,16.771M,19.5759,16.0575,12.5391,43.8226,0.1636,43.6633,16.11,16.7754,13.53,12.915,10.18,22.2633,28.0421,-98.7749,21.9731,18.9583,31.5221,1.7582,0.2757,0.2348,0.7353,-0.5005,16.54,16.93,15.8,16.78,14.35,15.91,18.63,4433.79,4449.95,4403.55,4404.33,4449.15,4288.66,4124.81,525.774M,599.915M
8/15/2023,14.73,16.7799,14.53,15.56,-1.6013,0.0401,-1.6414,25.776M,19.5079,16.149,12.7901,41.5994,0.4123,51.4855,16.56,16.7754,14.8,12.4075,10.18,27.4441,35.264,-75.8278,23.939,16.4334,33.3803,2.2783,0.2436,0.43,0.8604,-0.4305,14.95,16.57,14.91,16.46,14.29,15.94,18.67,4478.87,4478.87,4432.19,4437.86,4446.54,4284.1,4121.83,531.415M,605.832M
8/14/2023,16.55,16.64,14.66,14.88,-1.6247,0.4589,-2.0836,16.877M,19.5108,16.1565,12.8022,41.5228,0.3097,48.3619,16.785,16.535,15.78,12.3075,10.18,34.419,44.5588,-87.0861,25.8178,18.1757,34.5179,2.1249,0.2879,0.4824,0.968,-0.4856,15.88,16.06,14.77,14.82,14.24,15.98,18.72,4458.13,4490.33,4453.44,4489.72,4443.43,4279.1,4118.79,540.853M,610.213M
8/11/2023,14.94,17.7399,14.91,15.71,-1.452,0.8595,-2.3115,51.478M,19.5103,16.1575,12.8047,41.5015,0.4333,52.1689,17.12,16.535,16.16,12.1225,10.18,43.9289,55.4398,-73.3444,28.2667,18.702,35.8369,2.3812,0.293,0.6115,1.0894,-0.4779,15.53,16.51,14.84,14.84,14.24,16.05,18.77,4450.69,4476.23,4443.98,4464.05,4438.06,4274.23,4115.64,482.233M,610.876M
8/10/2023,14.85,15.28,14.15,14.19,-1.03,1.1822,-2.2122,13M,19.5871,16.0495,12.5119,44.0832,0.2372,44.7764,17.12,16.4151,17.08,12.0425,10.18,55.3283,66.1026,-98.5099,20.5728,22.2091,37.0272,1.9975,0.3048,0.683,1.2089,-0.526,15.58,16.86,14.6,15.85,14.23,16.13,18.83,4487.16,4527.37,4457.92,4468.83,4432.37,4269.1,4112.31,523.485M,655.614M
8/9/2023,15.84,15.84,14.1,14.49,-0.2587,1.3887,-1.6474,12.37M,19.574,16.063,12.552,43.7159,0.276,46.0817,17.12,16.4151,18.03,11.9862,10.18,67.0622,75.4015,-93.5431,21.7801,23.5124,39.5812,2.1064,0.3005,0.9189,1.3404,-0.4215,15.81,16.87,15.38,15.96,14.23,16.2,18.88,4501.57,4502.44,4461.33,4467.71,4427.1,4263.58,4108.73,564.478M,666.681M
8/8/2023,14.85,15.5,14.75,15.33,0.4407,1.466,-1.0253,8.052M,19.5663,16.0745,12.5827,43.4453,0.3934,49.8607,17.445,16.4151,18.69,11.815,10.045,75.9174,82.1337,-80.3005,23.7749,22.2444,42.3317,2.3715,0.2647,1.1762,1.4458,-0.2695,16.28,18.14,15.96,15.99,14.27,16.25,18.93,4498.03,4503.31,4464.39,4499.38,4421.86,4258.51,4104.72,567.522M,674.451M
8/7/2023,17.41,17.41,15,15.58,1.3213,1.4686,-0.1473,15.512M,19.6122,16.001,12.3898,45.1377,0.4417,51.017,17.535,16.4151,19.31,11.815,10.045,83.2249,86.0117,-76.1269,24.7802,21.9114,45.3321,2.4805,0.2581,1.402,1.5132,-0.1111,16.9,17.36,15.77,15.77,14.3,16.33,18.98,4491.58,4519.84,4491.15,4518.44,4414.9,4252.43,4100.69,539.376M,680.33M
8/4/2023,18.35,18.61,17.16,17.39,2.1007,1.3738,0.7269,10.845M,19.6328,15.9235,12.2142,46.5884,0.6977,60.4394,17.3055,16.4151,19.68,11.45,9.68,87.2587,86.7299,-45.9099,27.9689,13.198,48.3466,3.0452,0.3578,1.6443,1.5409,0.1034,16.01,17.39,14.57,17.1,14.33,16.43,19.04,4513.96,4540.34,4474.55,4478.03,4406.83,4246.44,4096.7,634.868M,683.133M
8/3/2023,18,19.02,17.851,18.29,2.4647,1.216,1.2487,7.804M,19.5334,15.718,11.9026,48.5479,0.8371,66.074,17.145,15.4,19.34,11.1925,9.4225,87.5514,85.7161,-27.7361,30.1353,10.529,49.3055,3.3813,0.351,1.7454,1.5151,0.2303,16.77,17.42,15.72,15.92,14.35,16.49,19.1,4494.27,4519.49,4485.54,4501.89,4400.19,4240.22,4092.7,625.407M,680.675M
8/2/2023,19.13,19.47,17.3,18.33,2.168,1.0355,1.1325,13.988M,19.2314,15.468,11.7046,48.6604,0.8802,66.3292,17.145,15.2,17.49,10.2013,8.47,85.3797,83.8424,-26.8977,31.9904,11.1771,49.3894,3.4882,0.3462,1.7574,1.4575,0.2999,15.7,16.48,14.95,16.09,14.41,16.59,19.17,4550.93,4550.93,4505.75,4513.39,4394,4233.81,4088.11,694.274M,677.724M
8/1/2023,18.48,20.14,18.43,19.86,1.9807,0.8752,1.1055,15.712M,18.8228,15.2575,11.6922,46.7346,1.1455,76.8749,17.145,14.83,19.58,10.1425,8.47,84.217,82.3307,-4.161,36.5677,6.4605,49.4797,4.0643,0.2642,1.7431,1.3825,0.3606,13.75,14.3,13.75,13.93,14.49,16.67,19.23,4578.83,4584.62,4567.53,4576.73,4387.57,4227.86,4083.89,584.666M,674.425M
7/31/2023,18.82,19.33,18.06,19.25,1.4527,0.7371,0.7156,13.951M,17.887,14.9395,11.992,39.4592,1.2312,75.4286,16.74,14.265,18.97,9.9875,8.47,81.9306,81.4858,-1.3515,35.5158,7.0897,47.9035,4.0284,0.1068,1.5436,1.2924,0.2513,13.98,14.09,13.57,13.63,14.58,16.79,19.31,4584.82,4594.22,4573.14,4588.96,4380,4222.02,4078.89,823.45M,673.501M
7/28/2023,15.86,18.01,15.77,17.93,0.8287,0.6748,0.1539,14.819M,16.8989,14.6535,12.4081,30.6467,1.2296,71.8969,16.08,13.4925,17.51,9.765,8.47,80.8446,81.9987,-1.7394,30.8164,7.6566,46.4561,3.7471,0.0974,1.3288,1.2296,0.0992,14.03,14.18,13.27,13.33,14.65,16.9,19.4,4565.75,4590.16,4564.01,4582.23,4371.39,4215.99,4073.89,647.235M,659.788M
7/27/2023,16.61,17.05,15.27,15.53,0.4367,0.6806,-0.2439,11.511M,16.1521,14.4335,12.7149,23.8141,0.819,62.8921,15.26,12.94,17.19,9.5928,8.47,81.6822,83.3765,-36.8932,29.621,8.8162,45.3991,3.057,0.0463,1.1696,1.2048,-0.0352,13.14,15.02,12.74,14.41,14.72,17,19.49,4598.26,4607.07,4528.56,4537.41,4361.95,4210.65,4069.04,713.688M,659.269M
7/26/2023,15.43,16.38,14.93,16.19,0.464,0.7516,-0.2876,10.018M,16.0276,14.3245,12.6214,23.7783,1.0477,68.4966,14.8954,12.605,17.12,9.5825,8.47,83.4693,85.1374,-5.5072,28.7207,9.806,44.7277,3.3579,0.0049,1.1937,1.2136,-0.0199,13.86,14.16,13.15,13.19,14.76,17.04,19.57,4558.96,4582.47,4547.58,4566.75,4353.92,4205.74,4064.55,614.527M,653.319M
7/25/2023,14.57,15.87,14.471,15.22,0.468,0.844,-0.376,9.28M,16.1496,14.0555,11.9614,29.7977,0.778,64.1349,14.8554,12.565,16.5,9.6275,8.47,84.978,86.5211,-29.9177,28.1219,10.716,44.3917,3.1069,0.0513,1.14,1.2185,-0.0786,14.02,14.09,13.82,13.86,14.83,17.11,19.67,4555.19,4580.62,4552.42,4567.46,4345.07,4199.88,4060.44,597.126M,652.097M
7/24/2023,14.58,14.8,14.15,14.39,0.6807,0.9488,-0.2681,4.571M,16.3899,13.811,11.2321,37.3459,0.6123,59.7018,14.8554,12.565,15.27,9.5275,8.47,86.9649,87.2104,-52.91,23.8616,11.7495,44.359,2.8818,0.0095,1.1536,1.2382,-0.0846,14.29,14.3,13.73,13.91,14.91,17.16,19.76,4543.39,4563.41,4541.29,4554.64,4336.33,4193.72,4056.52,550.798M,634.7M
7/21/2023,15.33,15.48,14.195,14.42,0.84,1.0567,-0.2167,7.128M,16.7657,13.56,10.3543,47.2812,0.6341,59.9505,14.8554,12.565,14.67,9.5275,8.45,87.6203,87.0495,-52.079,24.8385,11.9471,45.1549,2.9543,0.0479,1.2387,1.2593,-0.0207,13.87,13.89,13.37,13.6,14.98,17.2,19.85,4550.16,4555,4535.79,4536.34,4327.99,4187.88,4052.7,1.153B,649.511M
7/20/2023,15.38,16.0794,14.77,14.92,0.7253,1.1698,-0.4444,7.778M,16.9561,13.3105,9.6649,54.7785,0.7207,64.0819,14.615,12.565,14.62,9.4725,8.345,87.0459,86.1114,-38.2282,26.8569,9.2816,45.9326,3.2068,0.0508,1.3262,1.2645,0.0617,13.96,14.23,13.58,13.99,15.05,17.26,19.95,4554.38,4564.74,4527.56,4534.87,4319.65,4182.33,4048.41,689.497M,609.757M
7/19/2023,16.02,16.3,14.89,15.52,0.738,1.3147,-0.5767,12.203M,16.9997,13.0255,9.0513,61.0217,0.8138,69.412,14.615,12.565,16.1,9.3975,8.225,86.4823,84.6135,-21.6072,29.094,9.2914,45.7249,3.5178,0.0013,1.3677,1.2491,0.1186,13.32,13.84,13.12,13.76,15.1,17.33,20.05,4563.87,4578.43,4557.48,4565.72,4311.72,4176.69,4043.67,681.026M,603.575M
7/18/2023,14.8,15.85,14.78,15.71,0.892,1.4886,-0.5966,13.846M,16.829,12.715,8.601,64.711,0.864,71.1522,14.2701,12.34,14.92,9.3175,8.15,84.8061,82.7522,-2.6975,28.8377,10.1356,45.2738,3.6978,0.009,1.3397,1.2194,0.1203,13.61,13.67,13.29,13.3,15.17,17.4,20.13,4521.78,4562.3,4514.59,4554.98,4303.13,4171.15,4039.04,655.711M,598.876M
7/17/2023,13.76,14.94,13.47,14.9,0.8807,1.6664,-0.7857,10.549M,16.4873,12.4145,8.3417,65.6139,0.8051,67.9737,14.025,12.095,14.42,9.295,8.15,82.5521,80.9653,-9.0196,24.9929,10.8289,45.0651,3.4929,-0.0016,1.2652,1.1893,0.0758,13.78,14,13.43,13.48,15.26,17.47,20.22,4508.86,4532.85,4504.9,4522.79,4293.25,4165.51,4034.86,581.421M,596.205M
7/14/2023,14.62,15.36,13.4108,13.55,1.0753,1.7984,-0.723,13.973M,16.2077,12.1665,8.1253,66.4309,0.6712,61.3899,14.025,12.095,13.42,9.295,8.15,80.8985,79.7035,-30.9931,27.3823,11.8641,45.4901,3.0394,0.0429,1.2341,1.1704,0.0637,13.72,13.76,13.22,13.34,15.33,17.56,20.3,4514.61,4527.76,4499.56,4505.42,4284.61,4160.26,4030.48,597.992M,630.927M
7/13/2023,14.6,14.88,14.01,14.46,1.296,1.8601,-0.5641,10.442M,16.0859,11.986,7.8861,68.4116,0.8017,70.4558,13.88,11.95,13.01,9.295,8.15,79.4455,79.339,-10.3918,31.0356,9.3457,45.9478,3.4915,-0.001,1.3139,1.1544,0.1594,13.44,13.61,13.12,13.61,15.4,17.63,20.37,4491.5,4517.38,4489.36,4510.04,4276.89,4156,4026.23,581.152M,628.403M
7/12/2023,14.17,14.825,13.61,14.72,1.4113,1.8263,-0.415,12.559M,15.7702,11.7945,7.8188,67.4161,0.8679,73.3288,13.88,11.95,13.69,9.3725,8.15,78.7665,79.7698,-5.7424,32.4821,9.8927,45.3505,3.7054,0.0165,1.304,1.1146,0.1894,14.82,14.82,13.51,13.54,15.53,17.72,20.46,4467.69,4488.34,4463.23,4472.16,4270.05,4151.8,4022.15,644.785M,636.433M
7/11/2023,14.07,14.55,13.51,13.86,1.652,1.7187,-0.0667,10.789M,15.3584,11.5855,7.8126,65.1308,0.8014,69.5101,12.865,11.95,15.56,9.37,8.14,79.8049,80.4595,-19.391,33.2911,10.7053,44.7383,3.4464,0.0253,1.2459,1.0672,0.1787,15.02,15.25,14.63,14.84,15.63,17.81,20.55,4415.55,4443.64,4408.46,4439.26,4264,4148.55,4018.58,570.808M,641.807M
7/10/2023,13.5,14.15,12.93,14.03,1.8573,1.5189,0.3384,9.417M,15.0676,11.42,7.7724,63.8803,0.8578,71.3862,12.665,11.95,14.88,9.3387,8.13,80.7381,80.1109,-16.6667,32.9299,11.453,44.2308,3.6221,0.0349,1.2412,1.0225,0.2187,16.08,16.21,15.04,15.07,15.69,17.88,20.63,4394.23,4412.6,4389.92,4409.53,4257.92,4145.52,4015.33,617.757M,740.123M
7/7/2023,13.72,14.13,13.22,13.28,2.03,1.2701,0.7599,8.342M,14.7074,11.251,7.7946,61.4415,0.7935,67.8291,12.295,11.95,15.71,9.28,8.13,80.8354,77.6112,-28.6859,35.6417,10.4387,43.9109,3.3878,0.0424,1.1999,0.9679,0.232,15.97,16.06,14.33,14.83,15.71,17.93,20.71,4404.54,4440.39,4397.4,4398.95,4250.85,4142.8,4012.56,639.449M,748.825M
7/6/2023,13.86,13.89,12.6901,13.29,2.3027,0.9963,1.3064,10.3M,14.4691,11.0595,7.6499,61.659,0.8271,67.9336,12.135,11.95,14.19,9.125,8.13,78.7591,71.8254,-28.5256,36.2023,11.0701,43.0814,3.4878,0.0329,1.2061,0.9099,0.2962,14.85,17.08,14.79,15.44,15.73,17.98,20.8,4422.62,4422.62,4385.05,4411.59,4244.3,4139.71,4010.07,624.425M,754.69M
7/5/2023,13.49,15.07,13.34,14.12,2.492,0.6949,1.7971,13.877M,14.1751,10.8855,7.5959,60.4399,0.9916,77.0927,12.0225,11.95,14.49,8.9025,8.13,73.239,62.8773,-15.2244,39.7065,7.7421,42.3058,3.9952,-0.0057,1.1954,0.8358,0.3596,14.19,14.74,14.05,14.18,15.76,18.01,20.88,4442.04,4454.06,4436.61,4446.82,4238.81,4136.41,4007.38,596.207M,756.957M
7/3/2023,13.79,14.3,13.32,13.5,2.0687,0.3737,1.695,6.079M,13.632,10.6715,7.711,55.4839,0.9777,74.7295,11.815,11.815,15.33,8.7303,8.13,63.4781,51.9246,-21.7755,39.1206,8.6868,40.378,3.8337,0.0241,1.0798,0.7459,0.3339,13.85,13.85,13.47,13.57,15.95,18.12,21.03,4450.48,4456.46,4442.29,4455.59,4232.54,4133.12,4004.65,336.17M,761.308M
6/30/2023,13.82,14.8,13.415,13.53,1.6313,0.1178,1.5136,17.052M,13.1783,10.4575,7.7367,52.0347,1.0646,75.0775,11.815,11.815,15.58,8.6475,8.015,51.9147,41.5058,-21.273,41.8037,8.6177,38.5872,3.9826,0.0206,0.9798,0.6624,0.3173,13.51,13.59,12.96,13.59,16.02,18.19,21.1,4422.44,4458.48,4422.44,4450.38,4226.03,4130.21,4002.1,772.965M,777.454M
6/29/2023,13.2,14.07,12.86,13.53,0.9913,-0.0673,1.0587,17.018M,12.6514,10.317,7.9826,45.253,1.1882,75.0775,11.45,11.45,17.39,8.6475,8.015,40.3811,33.5553,-10.3053,40.7252,9.47,36.4925,4.1307,0.036,0.8348,0.5831,0.2516,13.64,13.85,13.41,13.54,16.08,18.26,21.17,4374.94,4398.39,4371.97,4396.44,4220.11,4126.82,3999.51,556.988M,765.449M
6/28/2023,10.67,13.555,10.66,13.35,0.4433,-0.1599,0.6032,34.142M,12.0115,10.18,8.3485,35.9819,1.3654,74.4622,11.1925,11.1925,18.29,8.4825,7.8499,32.2218,30.0094,-4.3386,40.565,10.2961,34.5099,4.1955,0.0689,0.6375,0.5202,0.1173,13.9,13.96,13.36,13.43,16.16,18.32,21.23,4367.48,4390.35,4360.22,4376.86,4215.28,4124.22,3998.08,596.763M,777.807M
6/27/2023,10.46,10.88,10.26,10.81,-0.1467,-0.1779,0.0313,8.607M,11.2537,10.062,8.8703,23.6864,0.8138,62.2511,10.195,10.2075,18.33,7.5475,6.915,28.0631,31.3597,-27.4725,28.1036,12.7714,32.5866,2.9116,0.0947,0.3948,0.4909,-0.096,14.11,14.34,13.59,13.74,16.22,18.38,21.29,4337.36,4384.42,4335,4378.41,4210.77,4122.25,3996.53,610.541M,776.758M
6/26/2023,9.76,10.78,9.52,10.33,-0.382,-0.1479,-0.2341,17.818M,11.1627,10.0215,8.8803,22.7753,0.6352,58.7936,10.195,10.09,19.86,7.5475,6.915,29.7434,37.2147,-45.055,28.7048,13.4126,32.2078,2.6948,0.0734,0.3379,0.5149,-0.177,14.43,14.71,13.78,14.25,16.28,18.43,21.36,4344.84,4362.06,4328.08,4328.82,4205.95,4119.65,3994.67,615.648M,775.878M
6/23/2023,10.06,10.67,9.2,9.37,-0.434,-0.1117,-0.3223,22.404M,11.1404,9.9725,8.8046,23.4218,0.2421,50.3479,10.195,9.78,19.25,7.3225,6.765,36.2726,45.784,-80.2198,31.1839,15.0033,31.8924,2.1788,0.1027,0.3093,0.5591,-0.2499,13.24,13.8,12.88,13.44,16.33,18.47,21.42,4354.17,4366.55,4341.34,4348.33,4202.3,4117.13,3992.93,1.102B,781.88M
6/22/2023,9.01,9.54,8.975,9.43,-0.41,-0.073,-0.337,7.22M,11.1553,10.016,8.8767,22.75,0.2428,50.954,10.195,9.335,17.93,6.6975,6.22,45.628,55.1112,-78.022,25.258,16.9494,31.6508,2.2454,0.1033,0.3659,0.6216,-0.2557,13.88,13.98,12.73,12.91,16.41,18.53,21.48,4355.4,4382.25,4351.82,4381.89,4197.17,4113.83,3990.73,560.134M,756.447M
6/21/2023,9.15,9.38,8.83,9.22,-0.3987,-0.0556,-0.343,7.078M,11.2446,10.086,8.9274,22.9739,0.1263,48.9569,10.195,8.9906,15.53,6.375,5.92,55.4514,63.2584,-85.7143,25.1094,17.7721,32.5713,2.1518,0.1495,0.4268,0.6855,-0.2587,13.88,13.89,13.1,13.2,16.5,18.58,21.54,4380.01,4386.22,4360.14,4365.69,4191.72,4110.71,3988.44,701.611M,836.575M
6/20/2023,9.65,9.7088,9.12,9.31,-0.2347,-0.0255,-0.2092,6.761M,11.3017,10.168,9.0343,22.2989,0.1216,49.7633,10.34,8.825,16.19,6.2625,5.865,64.2541,69.0687,-84.5864,26.2617,16.168,33.7606,2.2365,0.144,0.5197,0.7502,-0.2304,14.36,14.67,13.86,13.88,16.62,18.64,21.59,4396.11,4400.15,4367.19,4388.71,4186.58,4107.66,3986.44,725.393M,835.282M
6/16/2023,10.12,10.17,9.62,9.7,-0.0347,0.027,-0.0617,5.951M,11.3581,10.1465,8.9349,23.8818,0.3157,53.2955,10.43,8.825,15.22,6.2625,5.865,70.0698,71.9557,-69.9248,27.5169,12.8819,34.5276,2.5088,0.1309,0.6216,0.8078,-0.1862,14.49,14.54,13.48,13.54,16.82,18.74,21.69,4440.95,4448.47,4407.44,4409.59,4180.91,4103.93,3984.28,2.046B,833.376M
6/15/2023,9.93,10.0494,9.73,9.94,0.1587,0.1019,0.0568,5.935M,11.3996,10.116,8.8324,25.3772,0.4314,55.5485,10.23,8.825,14.39,6.225,5.865,72.8823,72.4585,-60.9023,27.7587,13.439,34.3969,2.7015,0.1354,0.7028,0.8543,-0.1515,14.09,14.52,13.79,14.5,16.92,18.79,21.75,4365.33,4439.2,4362.6,4425.84,4174.53,4100.01,3982.16,748.295M,746.537M
6/14/2023,10.52,11.56,9.72,9.94,0.2807,0.1846,0.0961,19.989M,11.4451,10.067,8.6889,27.3777,0.4539,55.5485,10.23,8.825,14.42,6.0975,5.865,72.915,71.8265,-60.9023,28.4216,13.76,34.3691,2.7536,0.1467,0.7719,0.8922,-0.1203,14.48,14.73,13.83,13.88,17.01,18.84,21.81,4366.29,4391.82,4337.85,4372.59,4168.02,4095.95,3980.18,727.422M,735.469M
6/13/2023,10.85,10.85,9.94,10.63,0.1233,0.273,-0.1496,10.53M,11.6189,9.9695,8.3201,33.0893,0.7002,62.0513,10.12,8.825,14.92,6.0325,5.865,71.5781,71.4228,-29.0984,26.9328,15.7752,34.3392,3.2507,0.1476,0.8487,0.9223,-0.0735,14.99,15.06,14.47,14.61,17.11,18.89,21.87,4352.61,4375.37,4349.31,4369.01,4163.06,4091.95,3978.61,658.429M,728.671M
6/12/2023,10.65,11.22,10.251,10.54,-0.056,0.3961,-0.4521,8.76M,11.7819,9.805,7.8281,40.3233,0.6859,61.5055,10.12,8.675,15.52,5.91,5.865,70.9865,71.9339,-40.3636,28.8749,14.4484,34.971,3.2764,0.1458,0.8643,0.9407,-0.0764,14.44,15.02,14.32,15.01,17.19,18.94,21.93,4308.32,4340.13,4304.37,4338.93,4157.87,4087.25,3977.76,661.477M,722.025M
6/9/2023,10.45,11.31,10.33,10.55,-0.0853,0.5727,-0.658,10.993M,12.0474,9.5955,7.1436,51.1049,0.6946,61.5969,10.12,8.515,15.71,5.945,5.865,71.7038,73.4588,-39.8551,31.0917,14.9317,35.0995,3.3692,0.1569,0.8807,0.9598,-0.079,13.78,14.14,13.5,13.83,17.26,18.99,21.98,4304.88,4322.62,4291.7,4298.86,4152.1,4083.15,3976.77,578.353M,723.646M
6/8/2023,9.64,10.87,9.45,10.65,-0.254,0.7855,-1.0395,12.1M,12.0707,9.419,6.7673,56.3055,0.7321,62.4588,10.12,8.47,14.9,5.9075,5.865,73.1115,75.4251,-34.6621,30.019,16.0919,35.0985,3.5315,0.1638,0.8879,0.9795,-0.0916,14.14,14.21,13.53,13.65,17.37,19.06,22.04,4268.69,4298.01,4261.07,4293.93,4146.68,4080.07,3975.92,592.89M,728.646M
6/7/2023,9.93,10.48,9.41,9.45,-0.1273,1.0225,-1.1499,9.283M,12.0288,9.234,6.4392,60.5323,0.5386,55.5242,10.12,8.47,13.55,5.91,5.865,75.5611,77.2721,-70.5128,30.3172,17.9706,35.4751,2.796,0.152,0.8739,1.0024,-0.1285,14.14,14.29,13.77,13.94,17.48,19.13,22.1,4285.47,4299.19,4263.96,4267.52,4140.23,4077.12,3975.14,742.367M,733.507M
6/6/2023,9.55,10.05,9.3,9.81,0.238,1.2677,-1.0297,8.085M,12.136,9.0805,6.025,67.2987,0.6194,58.5363,10.12,8.47,14.46,5.9338,5.865,77.6026,78.3934,-49.1978,29.4392,19.5692,36.2371,3.1075,0.1438,0.9655,1.0346,-0.069,14.91,14.97,13.95,13.96,17.6,19.18,22.16,4271.34,4288.33,4263.09,4283.85,4134.43,4074.27,3974.94,581.027M,721.444M
